楷飞喊,矫痢,扁措咯疙(傈眉)[斥],扁措咯疙(巢磊)[斥],扁措咯疙(咯磊)[斥],荤噶犬伏(傈眉),荤噶犬伏(巢磊),荤噶犬伏(咯磊),积粮磊(傈眉),积粮磊(巢磊),积粮磊(咯磊),沥瘤牢备(傈眉),沥瘤牢备(巢磊),沥瘤牢备(咯磊),醚积粮斥荐(傈眉),醚积粮斥荐(巢磊),醚积粮斥荐(咯磊),荤噶磊(傈眉),荤噶磊(巢磊),荤噶磊(咯磊)
75技,1985 斥,8.62845,6.8651,9.58878,0.06497,0.09217,0.05016,45056.89671,31773.68817,58343.04832,43593.16157,30309.37783,56879.79277,388771.2608,218129.6914,559438.5829,2927.47028,2928.62068,2926.5111
75技,1986 斥,8.6226,6.91048,9.58165,0.06359,0.08967,0.04899,46671.551,33514.55387,59831.64469,45187.56646,32011.98708,58366.14394,402430.19,231601.6239,573285.7565,2967.96908,3005.13358,2931.0015
75技,1987 斥,8.61838,6.95536,9.57504,0.06223,0.08724,0.04784,48260.21506,35248.717,61274.92059,46758.57063,33711.16152,59809.08741,415924.8468,245167.5433,586710.0434,3003.28886,3075.11098,2931.66636
75技,1988 斥,8.67612,7.12128,9.58825,0.06098,0.08486,0.04697,49620.75042,36694.78563,62550.46393,48107.77236,35137.78195,61081.39719,430515.5123,261313.9872,599749.7849,3025.95612,3114.00735,2938.13349
75技,1989 斥,8.73641,7.28949,9.60131,0.05975,0.08256,0.04612,50955.47468,38128.58308,63786.52272,49433.14148,36554.61953,62315.69568,445167.7618,277938.0747,612433.9598,3044.66641,3147.9271,2941.65408
75技,1990 斥,9.00405,7.49529,9.91664,0.05754,0.07836,0.04494,51776.22571,39029.75033,64527.76486,50286.74917,37500.66174,63077.75468,466195.8231,292539.152,639898.4427,2978.95309,3058.17717,2900.02035
75技,1991 斥,9.27934,7.69642,10.24788,0.05542,0.0744,0.0438,52580.54957,39921.46884,65245.29238,51123.6371,38436.45343,63816.32597,487912.7276,307252.3679,668626.2437,2913.82493,2970.03081,2857.93281
75技,1992 斥,9.30806,7.78898,10.24721,0.0542,0.07321,0.04245,53749.8348,41071.65685,66433.37957,52293.23006,39568.20975,65023.47174,500306.4429,319906.4407,680756.9161,2913.20949,3006.8942,2819.81567
75技,1993 斥,9.4511,7.86349,10.4422,0.05322,0.07262,0.04112,54905.88048,42206.65072,67610.18451,53444.71714,40674.09647,66220.27704,518921.0503,331891.7095,705999.0961,2922.32668,3065.10848,2779.81495
75技,1994 斥,9.50915,7.96089,10.48672,0.05252,0.07109,0.04079,55910.07112,43278.87799,68545.32893,54441.95743,41740.46881,67147.404,531657.1339,344538.3254,718815.3983,2936.22738,3076.81836,2795.84987
75技,1995 斥,9.5308,8.05798,10.47111,0.05177,0.0696,0.04039,56894.41821,44340.40793,69451.53089,55421.61519,42797.30808,68048.94438,542249.4169,357294.2402,727234.8932,2945.60606,3086.1997,2805.17303
75技,1996 斥,9.58895,8.16742,10.51003,0.05062,0.06818,0.03924,58042.6745,45643.85744,70443.68815,56573.64206,44087.81741,69061.6077,556568.1149,372792.3315,740365.5998,2938.06488,3112.08006,2764.16089
75技,1997 斥,9.70739,8.27733,10.64726,0.04956,0.06679,0.03824,59166.67561,46929.1748,71405.51261,57700.40846,45361.86662,70040.25337,574353.7694,388448.3408,760272.9084,2932.5343,3134.61635,2730.51848
75技,1998 斥,9.74466,8.34389,10.67918,0.04859,0.06534,0.03742,60317.78209,48274.82774,72361.13694,58852.27478,46697.59045,71007.34986,587776.5117,402799.9466,772757.6703,2931.01463,3154.47457,2707.57415
75技,1999 斥,9.71715,8.41004,10.6017,0.04756,0.06393,0.03649,61439.39461,49593.29645,73285.01176,59978.23097,48008.07518,71947.9172,597015.8689,417081.8013,776945.7289,2922.32728,3170.44254,2674.18914
75技,2000 斥,9.8214,8.52657,10.71021,0.04591,0.06194,0.0349,62899.86847,51210.31092,74591.21729,61456.01219,49624.31095,73289.52864,617764.6042,436648.1653,798887.7876,2887.71256,3171.99995,2603.37729
75技,2001 斥,9.92357,8.64205,10.81561,0.04431,0.06001,0.03338,64315.19753,52791.37807,75840.13503,62890.21304,51207.25977,74574.25958,638236.0721,456225.6815,820257.566,2849.96898,3168.2366,2531.75091
75技,2002 斥,9.95591,8.7033,10.84573,0.04306,0.05744,0.03285,65468.16701,54382.9317,76555.39149,64058.61263,52821.15248,75298.01912,651795.155,473311.1547,830298.9699,2819.10876,3123.55843,2514.74473
75技,2003 斥,10.25218,8.97888,11.16723,0.04113,0.05507,0.03111,66606.27712,55703.52176,77512.11031,65236.57533,54169.8193,76306.34589,682859.7474,500155.4806,865595.5891,2739.40359,3067.40494,2411.52883
75技,2004 斥,10.43909,9.12266,11.38958,0.03938,0.05367,0.02907,67814.80209,56868.5727,78762.45665,66479.48634,55342.58664,77617.78313,707924.6086,518792.6075,897071.5042,2670.63151,3051.97212,2289.34704
75技,2005 斥,10.61467,9.24344,11.62547,0.0377,0.05149,0.02754,69214.03219,58741.81609,79686.96344,67909.32635,57229.6167,78589.73766,734683.7962,542976.541,926398.671,2609.41169,3024.39878,2194.45157
75技,2006 斥,10.75353,9.35675,11.79612,0.0357,0.04932,0.02554,70804.30544,60524.22401,81086.08252,69540.44152,59031.77326,80050.77514,761396.382,566310.0032,956501.013,2527.72785,2984.90149,2070.61475
75技,2007 斥,10.9883,9.517,12.10475,0.03467,0.04831,0.02431,71816.56601,61969.0606,81665.09149,70571.68711,60472.12004,80672.25659,789142.1279,589759.8365,988535.6604,2489.75779,2993.88113,1985.66981
75技,2008 斥,11.27382,9.70187,12.47259,0.03217,0.04549,0.02201,72839.10675,63028.78388,82649.95606,71667.60858,61595.22724,81740.50788,821175.0461,611497.0212,1030859.045,2342.99635,2867.11327,1818.89637
75技,2009 斥,11.61498,10.00598,12.85991,0.03074,0.04283,0.02139,73866.94751,64444.11646,83290.32527,72731.53169,63064.07645,82399.52523,857963.109,644826.6821,1071105.951,2270.83165,2760.08002,1781.60009
75技,2010 斥,11.6403,10.00482,12.91084,0.03036,0.04281,0.02068,74504.66079,65149.06835,83862.56159,73373.79195,63754.49954,82995.35769,867256.8597,651804.9524,1082735.709,2261.73768,2789.13763,1734.4078
75技,2011 斥,11.76095,10.11899,13.04835,0.02883,0.04117,0.01915,75638.83108,66484.20649,84794.87205,74548.59734,65115.6311,83982.95956,889584.5864,672753.0101,1106432.865,2180.46747,2737.1508,1623.82498
75技,2012 斥,11.77965,10.14675,13.07148,0.02881,0.04119,0.019,76394.89975,67486.01731,85304.78425,75294.61681,66096.02669,84494.19456,899905.5454,684763.5515,1115059.391,2200.56588,2779.98124,1621.17939
75技,2013 斥,12.12797,10.48654,13.44705,0.0269,0.0385,0.01758,77390.10613,68963.6122,85817.11391,76349.2125,67636.22367,85062.70825,938584.9304,723189.4944,1153986.69,2081.78728,2654.77706,1508.81132
75技,2014 斥,12.36261,10.68489,13.72468,0.0255,0.03638,0.01667,78442.82924,70297.74645,86588.76587,77442.69028,69019.18836,85867.03516,969758.0727,751123.7497,1188403.053,2000.27792,2557.11619,1443.46143
75技,2015 斥,12.42753,10.83141,13.7359,0.02472,0.03497,0.01632,79173.95137,71330.72818,87018.01265,78195.18748,70083.37783,86307.82486,983936.3566,772612.6328,1195270.577,1957.52778,2494.70069,1420.37558
75技,2016 斥,12.58916,10.99232,13.91055,0.02373,0.03347,0.01567,79903.28211,72361.76791,87445.77074,78955.32658,71150.96852,86760.64752,1005915.261,795424.066,1216418.723,1895.91106,2421.59879,1370.24645
75技,2017 斥,12.6929,11.11207,14.01191,0.02278,0.03217,0.01494,80898.08283,73594.68748,88202.81644,79976.64761,72410.86766,87543.75058,1026831.19,817789.0795,1235890.287,1842.87045,2367.63965,1318.13173
75技,2018 斥,12.72107,11.11887,14.06067,0.02177,0.0309,0.01414,81129.49235,73888.07567,88372.38727,80246.25135,72746.32023,87747.6446,1032054.069,821552.1771,1242574.767,1766.48201,2283.51087,1249.48533
76技,1970 斥,7.42795,5.78641,8.17569,0.07788,0.11385,0.0615,32473.13252,20326.29976,44622.94952,31208.56586,19169.24986,43250.74988,241208.6728,117616.3633,364823.21,2529.13332,2314.0998,2744.39928
76技,1971 斥,7.46964,5.79808,8.23216,0.07755,0.11371,0.06105,33006.3987,20680.59504,45335.08233,31726.57122,19504.75701,43951.15374,246545.8172,119907.6827,373205.5332,2559.65495,2351.67606,2767.85718
76技,1972 斥,7.51156,5.80981,8.28912,0.07722,0.11358,0.06061,33530.54608,21032.5457,46031.32289,32235.90561,19838.10134,44636.37912,251866.6667,122195.0564,381559.2108,2589.28093,2388.88872,2789.88753
76技,1973 斥,7.55378,5.82174,8.34658,0.0769,0.11345,0.06017,34045.26781,21381.12498,46712.08437,32736.26208,20168.28193,45306.81317,257170.6176,124475.2992,389886.2214,2618.01145,2425.6861,2810.54241
76技,1974 斥,7.59625,5.83371,8.40454,0.07658,0.11332,0.05973,34551.2232,21727.24124,47377.77725,33228.27498,20496.1826,45962.84098,262459.6453,126750.3486,398188.5804,2645.89643,2462.11728,2829.87254
76技,1975 斥,7.63888,5.84555,8.46301,0.07626,0.11319,0.0593,35049.103,22071.86987,48028.80783,33712.60958,20822.75242,46604.84418,267735.7911,129022.2495,406468.3268,2672.98684,2498.2349,2847.92728
76技,1976 斥,7.68176,5.85743,8.52199,0.07595,0.11305,0.05887,35538.58991,22413.97544,48665.57702,34188.95135,21146.9855,47233.19974,272998.7682,131288.3768,414727.5131,2699.27712,2533.97988,2864.75457
76技,1977 斥,7.72489,5.86935,8.58148,0.07565,0.11292,0.05844,36019.86066,22753.51702,49288.47933,34657.46627,21468.84262,47848.2789,278249.4601,133548.4422,422968.1957,2724.78878,2569.3488,2880.40087
76技,1978 斥,7.76829,5.88131,8.64149,0.07534,0.11279,0.05802,36493.08981,23090.45657,49897.90202,35118.31841,21788.28727,48450.44642,283488.756,135802.1734,431192.4268,2749.54281,2604.3386,2894.9112
76技,1979 斥,7.81195,5.89331,8.70203,0.07505,0.11266,0.0576,36958.44946,23424.75908,50494.2244,35571.66965,22105.2858,49040.05985,288717.5473,138049.3133,439402.247,2773.55961,2638.94655,2908.3291
76技,1980 斥,7.87333,5.90529,8.79712,0.07498,0.11257,0.05733,37587.42391,24014.99647,51161.65831,36178.31675,22663.30832,49695.0644,295938.1855,141815.4319,450075.3926,2818.21432,2703.37629,2933.18783
76技,1981 斥,7.99029,6.09011,8.89446,0.07417,0.11011,0.05707,38225.1486,24649.38958,51802.44954,36807.59592,23292.36148,50324.31509,305429.8599,150117.5049,460754.8178,2835.10537,2714.05621,2956.2689
76技,1982 斥,8.0996,6.2564,8.9941,0.07333,0.10736,0.05681,38927.10668,25437.88347,52417.62109,37499.93843,24072.32659,50928.79413,315293.9807,159149.5015,471449.269,2854.3365,2731.11375,2977.65392
76技,1983 斥,8.21299,6.4281,9.0961,0.07249,0.10471,0.05655,39616.6956,26226.26914,53008.17365,38180.84314,24853.23703,51509.46272,325371.692,168584.9877,482167.4672,2871.70493,2746.06422,2997.42186
76技,1984 斥,8.20256,6.4699,9.08223,0.07154,0.10235,0.0559,40883.3201,27534.47099,54234.33069,39420.86329,26125.36971,52718.44103,335347.8493,178145.143,492568.6802,2924.91362,2818.20257,3031.77931
76技,1985 斥,8.19328,6.51135,9.06875,0.0706,0.10006,0.05526,42129.42644,28845.06749,55416.53722,40642.2795,27401.96543,53885.24827,345178.0992,187820.3135,502558.7901,2974.29387,2886.20412,3062.5779
76技,1986 斥,8.17422,6.5419,9.04945,0.06944,0.09783,0.05422,43703.58192,30509.42029,56900.6432,42186.11923,29016.97919,55358.05823,357242.6235,199589.6369,514919.6126,3034.92539,2984.88221,3085.16994
76技,1987 斥,8.15712,6.57236,9.03105,0.06829,0.09567,0.0532,45256.9262,32173.60603,58343.25423,43711.54684,30634.60639,56791.39244,369166.2761,211456.3817,526900.956,3090.75873,3077.99929,3103.72358
76技,1988 斥,8.20709,6.73529,9.03619,0.06694,0.09283,0.05236,46594.7943,33580.77828,59612.33044,45035.26899,32022.11292,58051.82735,382407.7399,226176.2052,538668.3877,3119.05063,3117.33072,3121.00618
76技,1989 斥,8.25982,6.90048,9.04133,0.06561,0.09009,0.05153,47910.80827,34980.65598,60844.86864,46339.21324,33404.91477,59277.29158,395734.6203,241383.4551,550118.2641,3143.19007,3151.48242,3135.15411
76技,1990 斥,8.5232,7.09,9.35976,0.06277,0.08484,0.0499,48797.27262,35971.57316,61627.74451,47265.64946,34445.64214,60090.2794,415909.0739,255038.4902,576820.688,3063.24633,3051.86203,3074.93021
76技,1991 斥,8.7944,7.27484,9.69443,0.06008,0.07994,0.04832,49666.72464,36951.43803,62387.35957,48174.6532,35474.49083,60880.00321,436789.0905,268815.9145,604809.9177,2984.14288,2953.8944,3014.71271
76技,1992 斥,8.8128,7.36477,9.67928,0.05911,0.07914,0.04712,50836.62531,38064.76266,63613.5639,49334.14914,36558.50192,62114.72228,448013.2129,280338.2309,615733.4444,3004.95234,3012.52147,2997.68325
76技,1993 斥,8.9543,7.44012,9.8685,0.05836,0.07897,0.04591,51983.5538,39141.54223,64830.36956,50466.76246,37595.97592,63342.21302,465476.3331,291217.613,639778.819,3033.58267,3091.13262,2976.31309
76技,1994 斥,9.00851,7.5319,9.91138,0.05762,0.07727,0.04561,52973.84374,40202.05963,65749.47907,51447.68232,38648.89496,64250.20995,477215.1765,302797.8566,651667.9943,3052.32284,3106.32934,2998.53824
76技,1995 斥,9.02388,7.62339,9.8908,0.05684,0.07561,0.04523,53948.81216,41254.20823,66646.35787,52415.48214,39694.66707,65139.15538,486827.8017,314496.9322,659185.9488,3066.66003,3119.0823,3014.40498
76技,1996 斥,9.07355,7.72845,9.91886,0.05563,0.07412,0.044,55104.60962,42531.77738,67679.52726,53572.00888,40955.48747,66190.55769,499994.4728,328704.5141,671303.9921,3065.20147,3152.57981,2977.93913
76技,1997 斥,9.18754,7.834,10.05071,0.05451,0.07267,0.04292,56234.14131,43794.55845,68674.99413,54701.52336,42203.20854,67201.07354,516653.3609,343086.4742,690232.655,3065.23589,3182.69981,2947.84118
76技,1998 斥,9.21683,7.89228,10.07487,0.05358,0.07132,0.04209,57386.76746,45120.35317,69653.56279,55849.33457,43511.44877,68187.5912,528924.2369,356102.3561,701750.3205,3074.86578,3217.8088,2931.94318
76技,1999 斥,9.17745,7.95026,9.98427,0.05259,0.06999,0.04115,58517.06733,46422.85391,70610.82263,56978.3344,44798.34332,69157.87941,537037.6379,369073.7261,704997.8118,3077.46585,3249.02118,2905.88643
76技,2000 斥,9.26993,8.05657,10.07946,0.05084,0.06783,0.0395,60012.15591,48038.31097,71987.84,58486.61141,46409.062,70565.97315,556308.592,387023.8543,725598.2589,3051.089,3258.49795,2843.73369
76技,2001 斥,9.36051,8.16189,10.17187,0.04915,0.06574,0.03792,61465.22855,49623.14147,73308.38413,59954.73071,47991.99486,71918.5088,575345.859,405018.4218,745683.3064,3020.99568,3262.29322,2779.75066
76技,2002 斥,9.38141,8.20318,10.19711,0.04809,0.06359,0.03736,62649.05826,51259.37327,74040.64675,61142.59476,49629.65447,72657.39278,587736.5424,420490.0022,755000.9508,3012.927,3259.4376,2766.50794
76技,2003 斥,9.67048,8.473,10.50976,0.04586,0.06036,0.0357,63866.87353,52636.11683,75100.58148,62402.46819,51047.65865,73760.1613,617623.1721,445985.6613,789289.2432,2928.81069,3176.91636,2680.84036
76技,2004 斥,9.84655,8.61166,10.71558,0.04413,0.05923,0.03351,65144.17058,53816.60059,76473.10961,63706.66116,52222.87073,75191.79041,641445.1223,463450.0208,819453.721,2875.01885,3187.4597,2562.63841
76技,2005 斥,10.01093,8.71804,10.94053,0.04236,0.05716,0.03173,66604.6205,55717.41731,77492.51187,65193.81902,54125.06063,76263.25101,666774.4698,485746.9243,847808.9333,2821.60297,3184.71336,2458.52173
76技,2006 斥,10.13314,8.8162,11.09214,0.04044,0.05533,0.02959,68276.57759,57539.32252,79015.46777,66896.06932,55947.49109,77846.24959,691855.9404,507278.2299,876450.2378,2761.01655,3183.66287,2338.43636
76技,2007 斥,10.36497,8.97475,11.39395,0.03907,0.05384,0.02815,69326.80822,58975.17948,79679.42168,67972.39081,57387.63988,78558.10722,718570.4407,529287.7165,907863.4038,2708.83482,3175.0792,2242.62892
76技,2008 斥,10.6319,9.1404,11.742,0.03597,0.05015,0.02542,70496.1104,60161.67061,80831.05969,69228.11573,58652.97961,79803.75219,749507.4375,549901.7939,949118.5368,2535.98933,3017.382,2054.61499
76技,2009 斥,10.96752,9.43133,12.13007,0.0345,0.04755,0.02462,71596.11586,61684.03644,81508.72518,70361.18504,60217.54411,80505.34674,785231.5773,581762.6056,988706.4254,2469.86163,2932.98465,2006.75689
76技,2010 斥,10.98908,9.42994,12.17293,0.03411,0.04777,0.02374,72242.92311,62359.93072,82128.15379,71010.82387,60870.58771,81153.26014,793883.0677,588050.4529,999740.3515,2464.19849,2978.68602,1949.7873
76技,2011 斥,11.09521,9.53201,12.29334,0.0325,0.04577,0.02233,73458.36361,63747.0557,83171.04707,72264.61329,62288.33246,82242.24732,815035.9891,607637.379,1022449.906,2387.50062,2917.44647,1857.59949
76技,2012 斥,11.1142,9.5612,12.31502,0.03231,0.04584,0.02185,74194.33387,64706.03607,83683.60486,72995.7131,63223.08722,82769.29644,824610.9286,618667.5248,1030565.197,2397.24154,2965.89769,1828.61684
76技,2013 斥,11.44941,9.88636,12.67875,0.03046,0.04324,0.02041,75308.31886,66308.83515,84308.3026,74161.26463,64875.24828,83447.77338,862235.7179,655553.2708,1068923.982,2294.10847,2867.17372,1721.05844
76技,2014 斥,11.67302,10.06936,12.94888,0.02876,0.04075,0.01922,76442.55132,67740.63026,85145.30444,75343.27755,66360.25888,84327.11633,892315.3825,682104.5614,1102536.018,2198.54754,2760.74277,1636.37623
76技,2015 斥,11.7299,10.20584,12.95553,0.0282,0.03967,0.01898,77216.42359,68836.02748,85597.63707,76127.60985,67470.71272,84785.31283,905741.1692,702529.255,1108962.752,2177.62748,2730.62953,1624.64848
76技,2016 斥,11.88298,10.35561,13.12403,0.02697,0.03779,0.01818,78007.37105,69940.16913,86075.52429,76955.52722,68618.73867,85293.25426,926959.9341,724273.0975,1129658.076,2103.68766,2642.86091,1564.54006
76技,2017 斥,11.97713,10.46482,13.2169,0.02575,0.03614,0.01724,79055.21238,71227.04783,86884.68471,78037.35075,69940.12665,86135.86578,946854.5421,745378.2119,1148346.536,2035.72327,2573.84236,1497.63786
76技,2018 斥,11.99309,10.45752,13.25515,0.02516,0.03547,0.0167,79363.01034,71604.5648,87122.90193,78364.5116,70334.81029,86395.64077,951807.8181,748805.8569,1154827.122,1996.99748,2539.50901,1454.52233
77技,1970 斥,7.01309,5.46558,7.67869,0.08566,0.12481,0.06883,29943.9992,18012.19996,41878.55024,28661.45583,16888.18672,40437.35888,210000.1069,98447.11345,321572.4602,2565.08674,2248.02649,2882.38272
77技,1971 斥,7.05557,5.47784,7.73493,0.0852,0.12456,0.06826,30446.74375,18328.91898,42567.22515,29149.68176,17187.42465,41114.48233,214819.2459,100402.9257,329254.3795,2594.12398,2282.98868,2905.48563
77技,1972 斥,7.09831,5.49018,7.79167,0.08475,0.12431,0.06769,30941.26515,18643.65698,43241.43535,29630.16937,17484.88303,41777.90918,219630.7611,102356.9551,336922.8316,2622.19157,2317.54791,2927.05235
77技,1973 斥,7.14139,5.50275,7.84891,0.0843,0.12406,0.06713,31427.25635,18955.43888,43901.54196,30102.62468,17779.6414,42427.97205,224434.3555,104307.0173,344579.4083,2649.26336,2351.59494,2947.13983
77技,1974 斥,7.18474,5.51536,7.90667,0.08386,0.12381,0.06658,31905.32677,19265.12396,44547.90471,30567.61596,18072.50451,43065.00295,229231.3703,106254.166,352225.7394,2675.42162,2385.2389,2965.80351
77技,1975 斥,7.22827,5.52782,7.96495,0.08342,0.12356,0.06603,32376.11616,19573.63497,45180.88054,31025.74047,18364.33703,43689.33188,234023.1816,108199.4971,359863.4826,2700.75137,2418.59587,2983.09733
77技,1976 斥,7.27207,5.54031,8.02375,0.08299,0.12332,0.06548,32839.31279,19879.99556,45800.82245,31476.70315,18654.22214,44301.28563,238809.8169,110141.3913,367494.3133,2725.21928,2451.54684,2999.07366
77技,1977 斥,7.31616,5.55285,8.08307,0.08256,0.12307,0.06494,33295.07188,20184.16822,46408.07847,31920.64715,18942.12357,44901.18684,243591.9938,112079.5996,375119.9168,2748.84946,2484.08929,3013.78325
77技,1978 斥,7.36053,5.56542,8.14293,0.08214,0.12283,0.06441,33743.547,20486.11797,47002.99082,32357.7143,19228.00745,45489.35319,248370.4376,114013.8862,382741.9804,2771.66541,2516.22105,3027.27527
77技,1979 斥,7.4052,5.57804,8.20332,0.08172,0.12258,0.06388,34184.88985,20785.81252,47585.8953,32788.04486,19511.84238,46066.09667,253145.8777,115944.0275,390362.1871,2793.68998,2547.94029,3039.59724
77技,1980 斥,7.47097,5.59095,8.30174,0.08144,0.12234,0.06337,34769.20959,21311.62018,48228.47048,33353.37418,20008.02673,46700.32504,259759.8687,119152.1236,400380.3282,2831.67083,2607.1869,3056.29089
77技,1981 斥,7.59033,5.78177,8.40251,0.08022,0.11886,0.06287,35390.04323,21935.33337,48846.18064,33970.54261,20631.76946,47310.68606,268622.2639,126825.1434,410430.5027,2839.00123,2607.12782,3070.98917
77技,1982 斥,7.70093,5.94876,8.50568,0.07909,0.11549,0.06237,36072.77018,22706.76972,49439.96717,34646.233,21395.54508,47898.07014,277794.0422,135077.1749,420520.4749,2853.07436,2622.44928,3083.79407
77技,1983 斥,7.81578,6.1214,8.61131,0.07797,0.11224,0.06188,36744.99067,23480.20492,50010.7518,35312.44731,22162.48207,48463.3499,287190.8488,143731.7507,430658.0044,2865.08672,2635.4457,3094.80379
77技,1984 斥,7.79609,6.1506,8.5904,0.07727,0.11023,0.06136,37958.40648,24716.26843,51202.55138,36491.82874,23354.04888,49631.5379,295926.986,152019.7733,439850.2392,2933.15549,2724.4391,3142.02696
